tweet_id,content,posted_at,language,retweet_count,flag,user_id
2648,@_EmilyYoung oh i'm really sorry to hear that ,Tue Apr 07 06:49:43 PDT 2009,English,74303,NO_QUERY,2648
2649,Day two of training a tech who doesn't even know ctrl-c.  He's probably not lasting here. ,Tue Apr 07 06:49:47 PDT 2009,English,17773,NO_QUERY,2649
2650,@TwilightilDawn no Little Ashes showing in TX ,Tue Apr 07 06:49:50 PDT 2009,English,80169,NO_QUERY,2650
2651,@mpeterso was hoping there was a VM solution...sad ,Tue Apr 07 06:49:50 PDT 2009,English,57762,NO_QUERY,2651
2652,Twitter has said i have reached my maximum for searches for now. ,Tue Apr 07 06:49:51 PDT 2009,English,80161,NO_QUERY,2652
2653,@mrjonathanlee gutted ,Tue Apr 07 06:49:52 PDT 2009,English,83747,NO_QUERY,2653
2654,Hope my flowers make it ,Tue Apr 07 06:49:54 PDT 2009,English,17407,NO_QUERY,2654
2655,@laurencetimms Argos was disturbingly uneventful. I'm disappointed. ,Tue Apr 07 06:49:58 PDT 2009,English,43385,NO_QUERY,2655
2656,Why is my computer so damn slow these days?  No fun...,Tue Apr 07 06:49:58 PDT 2009,English,29170,NO_QUERY,2656
2657,signing contracts and marrying other things  399 days to go,Tue Apr 07 06:50:04 PDT 2009,English,26015,NO_QUERY,2657
2658,might be needing this in the very near future  http://macmost.com/replacing-a-macbook-pro-fan.html,Tue Apr 07 06:50:08 PDT 2009,English,16239,NO_QUERY,2658
2659,@Choloking68 so sorry about little Oliver.  ,Tue Apr 07 06:50:08 PDT 2009,English,61970,NO_QUERY,2659
2660,"Yep. Definitely forgot my daily comic yesterday. Actually, who am I kidding? I remembered. I just didn't do it. ",Tue Apr 07 06:50:08 PDT 2009,English,41755,NO_QUERY,2660
2661,@Imsosorry now thats stuck in my head ,Tue Apr 07 06:50:08 PDT 2009,English,94180,NO_QUERY,2661
2662,cant upload a picture  Stupid thing!,Tue Apr 07 06:50:08 PDT 2009,English,74220,NO_QUERY,2662
2663,@cgohlke Poor Tippy  Let us know if we can do anything for you guys.,Tue Apr 07 06:50:12 PDT 2009,English,44425,NO_QUERY,2663
2664,@acangiano do you remember the 1980 earthquake in Irpinia? People still waiting too ,Tue Apr 07 06:50:17 PDT 2009,English,50107,NO_QUERY,2664
2665,I need motivation! ,Tue Apr 07 06:50:20 PDT 2009,English,55143,NO_QUERY,2665
2666,"@catchthesunx regan, but it should be  we are alive in australia. we is dedicated.",Tue Apr 07 06:50:24 PDT 2009,English,51919,NO_QUERY,2666
2667,"just wants to sleep, no matter how much she's missed school, people, and playing music.  She's just worn out, and it's only Tuesday.  ",Tue Apr 07 06:53:04 PDT 2009,English,108131,NO_QUERY,2667
2668,"@DJKitsune I messed up my &quot;Victory&quot; copy with a glass of Coke  Can you send my another one, Kit?",Tue Apr 07 06:53:04 PDT 2009,English,109459,NO_QUERY,2668
2669,Nahhhh no more mcdonalds kamilah... I see those lovehandle creeping back...omg look at those thighs.. ,Tue Apr 07 06:53:05 PDT 2009,English,101271,NO_QUERY,2669
2670,@danieldennis I hate it when people say Rocky 5 was horrible.   That's my favorite Rocky film. Just for the street fighting...,Tue Apr 07 06:53:09 PDT 2009,English,3595,NO_QUERY,2670
2671,accounting cancelled due to snow...not bad ha..still don't want to go outside ,Tue Apr 07 06:53:11 PDT 2009,English,70601,NO_QUERY,2671
2672,"@Alex_Segal Hey gorgeous, what is going on this eve? I'm at work hella bored. Phone battery is dead  xxx",Tue Apr 07 06:53:14 PDT 2009,English,57067,NO_QUERY,2672
2673,"@iPhoneBlog Okay, have to revise that. Productpage says nope. ",Tue Apr 07 06:53:16 PDT 2009,English,97381,NO_QUERY,2673
2674,is very sad because she can't be with her Mom during this sad time ,Tue Apr 07 06:53:22 PDT 2009,English,103068,NO_QUERY,2674
2675,i think i might be coming down with something ,Tue Apr 07 06:53:23 PDT 2009,English,93982,NO_QUERY,2675
2676,Ted had to drive to Hilton Head this morning ,Tue Apr 07 06:53:27 PDT 2009,English,116216,NO_QUERY,2676
2677,why can't i change my picture&gt;?!?!?!? arghhhh ... at work all day ,Tue Apr 07 06:53:28 PDT 2009,English,116918,NO_QUERY,2677
2678,There was a jolt... I was awake...Just another wednesday.... ,Tue Apr 07 06:53:35 PDT 2009,English,65438,NO_QUERY,2678
2679,Really like my new phone! Need more sleep ,Tue Apr 07 06:53:39 PDT 2009,English,11998,NO_QUERY,2679
2680,@suzybie Aw.... I would have liked that... ,Tue Apr 07 06:53:39 PDT 2009,English,90383,NO_QUERY,2680
2681,Woke up early this morning to &quot;not all the way better&quot; baby and a &quot;I think I'm sick Aaron&quot; wife. When these powers are combined! Not good ,Tue Apr 07 06:53:41 PDT 2009,English,49734,NO_QUERY,2681
2682,getting ready to go to class... hitting the gym after that and then studying the rest of the day and into the night ,Tue Apr 07 06:53:42 PDT 2009,English,12284,NO_QUERY,2682
2683,off to geometry &amp; earth science ,Tue Apr 07 06:53:52 PDT 2009,English,68048,NO_QUERY,2683
2684,Why did I go to bed so late last night?! Uuughhhh.... F my life. I'm off to work ,Tue Apr 07 06:53:52 PDT 2009,English,4143,NO_QUERY,2684
2685,"the #walthamstowEMD has taken another twist, unfortunately I wont be able to get back for the public proposal days in a fortnight ",Tue Apr 07 06:53:53 PDT 2009,English,40670,NO_QUERY,2685
2686,Awake but still so tiered ,Tue Apr 07 06:53:53 PDT 2009,English,95042,NO_QUERY,2686
2687,getting ready to go get my toenail lasered ,Tue Apr 07 06:53:53 PDT 2009,English,74574,NO_QUERY,2687
2688,"just fyi, i pulled a giant stupid and destroyed my laptop... now my computing involves sitting in the greg lab... so im never on ",Tue Apr 07 06:53:54 PDT 2009,English,104326,NO_QUERY,2688
2689,Gearing up for a long workday...I strongly dislike people who arrive late to get their kids!!!!!!! ,Tue Apr 07 06:53:55 PDT 2009,English,28604,NO_QUERY,2689
2690,"@johnshepard Thanks, I'll need it. I hate packing ",Tue Apr 07 06:53:57 PDT 2009,English,59585,NO_QUERY,2690
2691,@LadiOfDaDMV im like it goes from north face coats to cotton v necks...i cop jackets for no reason ,Tue Apr 07 06:53:58 PDT 2009,English,108580,NO_QUERY,2691
2692,working as always ,Tue Apr 07 06:54:00 PDT 2009,English,65881,NO_QUERY,2692
2693,"- I've just got back into coding again, and don't wanna go food shopping and then go to work  *sniff*",Tue Apr 07 06:54:00 PDT 2009,English,26517,NO_QUERY,2693
2694,"Back from France, with a ridiculous amount of food, but could have bought tons more. The visit made me miss living there so much ",Tue Apr 07 06:54:03 PDT 2009,English,66836,NO_QUERY,2694
2695,Not looking forward to my frat LSAT class today ,Tue Apr 07 06:54:03 PDT 2009,English,89078,NO_QUERY,2695
2696,Bout to start studyin! Got LGS test tonight ,Tue Apr 07 06:54:05 PDT 2009,English,38014,NO_QUERY,2696
2697,"girlfriend having surgery tomorrow, let's hope this does get rid of the goddamned abscess ",Tue Apr 07 06:54:08 PDT 2009,English,25238,NO_QUERY,2697
2698,@cindyscottday idk but gettting frustrating   I lost about 25 min of rapid tweeting friday too - none got sent out of tweetdeck,Tue Apr 07 06:54:09 PDT 2009,English,39605,NO_QUERY,2698
2699,Ted just passed South of the Border..looks run down.. ,Tue Apr 07 06:54:12 PDT 2009,English,60900,NO_QUERY,2699
2700,This is y I DON'T FUX W/ THE HEN DOG ^ I still feel pukey ,Tue Apr 07 06:54:13 PDT 2009,English,99369,NO_QUERY,2700
2701,In school taking a test soon. ,Tue Apr 07 06:54:16 PDT 2009,English,101912,NO_QUERY,2701
2702,i feel like i need a hug. ,Tue Apr 07 06:54:18 PDT 2009,English,122724,NO_QUERY,2702
2703,th? � hjc Tr c?ng ch?a r� c�i n�y l?m ,Tue Apr 07 06:54:18 PDT 2009,English,24899,NO_QUERY,2703
2704,I'm on page 100 Ish. I wanted to read more last night but i forced myself to sleep for today ,Tue Apr 07 06:54:19 PDT 2009,English,44416,NO_QUERY,2704
2705,is waiting for RC to come back  http://plurk.com/p/n2b6d,Tue Apr 07 06:54:21 PDT 2009,English,25906,NO_QUERY,2705
2706,"What the hell, my phone has just stopped recognizing my sim card. ",Tue Apr 07 06:54:23 PDT 2009,English,92422,NO_QUERY,2706
2707,Afternoon everyone! What a minging day... it makes me blue ,Tue Apr 07 06:54:24 PDT 2009,English,93512,NO_QUERY,2707
2708,is rocking some swollen eyes...SEXY! haha ,Tue Apr 07 06:54:29 PDT 2009,English,86909,NO_QUERY,2708
2709,@Zumafire was that a rare game? still need to sell a few myself. ,Tue Apr 07 06:54:36 PDT 2009,English,114917,NO_QUERY,2709
2710,pc bluescreen'd on me O_o it's nearing it's end ,Tue Apr 07 06:54:38 PDT 2009,English,10118,NO_QUERY,2710
2711,@JessicaWakeman I heard that too  I want to volunteer...,Tue Apr 07 06:54:38 PDT 2009,English,83313,NO_QUERY,2711
2712,@kvainas I like Jaques lu cont but linkie not working ,Tue Apr 07 06:54:39 PDT 2009,English,2789,NO_QUERY,2712
2713,"Great flight to Tokyo, too bad we missed our connection to Bangkok! Waiting it out till morning ",Tue Apr 07 06:54:42 PDT 2009,English,45669,NO_QUERY,2713
2714,i just want to sleep ,Tue Apr 07 06:54:43 PDT 2009,English,105302,NO_QUERY,2714
2715,"I will no longer drink coffee. if i do, you can have all my Jem dolls  Except out of the house cos that doesn't count!",Tue Apr 07 06:54:43 PDT 2009,English,45809,NO_QUERY,2715
2716,The end of This is England was horrific ,Tue Apr 07 06:54:47 PDT 2009,English,51023,NO_QUERY,2716
2717,"@LettuceB Isn't it nice, how the last cold seamlessly fades into the first allergy of the season? I'm loving it. ",Tue Apr 07 06:54:47 PDT 2009,English,5839,NO_QUERY,2717
2718,"@robsthell I tried my best to deter my family from the shit storm that is Nicholas cage, but I failed. ",Tue Apr 07 06:54:50 PDT 2009,English,34447,NO_QUERY,2718
2719,"Appointment for Barkley at 3:15. Seriously, I need my dog to not have cancer or anything. That's expensive but I can't let him die. ",Tue Apr 07 06:54:50 PDT 2009,English,92435,NO_QUERY,2719
2720,@LisaNoelRuocco Someone went and ruined our picnic ,Tue Apr 07 06:54:52 PDT 2009,English,57305,NO_QUERY,2720
2721,is going to have another busy day at work ,Tue Apr 07 06:54:55 PDT 2009,English,61101,NO_QUERY,2721
2722,@CreateSean @marcusneto I promised myself I'd have a proper look at 960.gs - haven't got round to it yet ,Tue Apr 07 06:54:56 PDT 2009,English,11536,NO_QUERY,2722
2723,@danabrit that's quite a disturbing dream to be having ,Tue Apr 07 06:54:57 PDT 2009,English,89949,NO_QUERY,2723
2724,is annoyed that she doesn't have her phone with her today ,Tue Apr 07 06:54:59 PDT 2009,English,108147,NO_QUERY,2724
2725,@mathys Wow! That's customer service! I've tried posting a few photos now and none appear on Twitpics and I don't know why ,Tue Apr 07 06:54:59 PDT 2009,English,54866,NO_QUERY,2725
2726,@mojomable I'm in season five...around episode 6 or 7...and I'm starting to like Will Bailey. But I feel like I'm cheating on Sam Seaborn ,Tue Apr 07 06:55:06 PDT 2009,English,18496,NO_QUERY,2726
2727,@alm0stperfect i dropped it and cracked the screen ,Tue Apr 07 06:55:08 PDT 2009,English,33436,NO_QUERY,2727
2728,"In class, studying for a test tomorrow  blahh!",Tue Apr 07 06:55:11 PDT 2009,English,114441,NO_QUERY,2728
2729,Feeling yucky this morning.  My head is killing me still... its been four days.  ,Tue Apr 07 06:55:10 PDT 2009,English,92614,NO_QUERY,2729
2730,stitchin up some sweet woodgrain print jeans today and tonight!  No partying for me this week ,Tue Apr 07 06:55:16 PDT 2009,English,114307,NO_QUERY,2730
2731,"@crashgrab I would, but all of my nice pants are either too big or too short  I'm going with a dress. Hopefully there's no wind.",Tue Apr 07 06:55:16 PDT 2009,English,100094,NO_QUERY,2731
2732,@melissaeweiss i think they are slowly trying to phase us out  ,Tue Apr 07 06:55:16 PDT 2009,English,9723,NO_QUERY,2732
2733,"Baby girl fed, breakfast done, now working on coffee for 2nd day back-to-work. My muscles are very achy ",Tue Apr 07 06:55:17 PDT 2009,English,7581,NO_QUERY,2733
2734,is loving the sun  but is upset she cant make the picnic thurs ,Tue Apr 07 06:55:21 PDT 2009,English,99522,NO_QUERY,2734
2735,Going to class. ,Tue Apr 07 06:55:20 PDT 2009,English,44874,NO_QUERY,2735
2736,@amykinnear thanks! my mom won't give me pain pills to make the pain go away though. ,Tue Apr 07 06:55:22 PDT 2009,English,18479,NO_QUERY,2736
2737,"Taking hubby 2 doc as soon as they can get him in, sumthin's in his neck disks where he had surgery 2 yrs ago ",Tue Apr 07 06:55:22 PDT 2009,English,30723,NO_QUERY,2737
2738,Good Morning Twitterbugs! Not feeling too well today....went to Margaritaville last night to party...should I say more? ,Tue Apr 07 06:55:23 PDT 2009,English,28963,NO_QUERY,2738
2739,Pixies! I woke up late because I forgot to set my  alarm correctly! Woe is me for I shall be hungry without breakfast in my stomach ,Tue Apr 07 06:55:25 PDT 2009,English,114343,NO_QUERY,2739
2740,Why are there spammers on twitter? It's so utterly pathetic ,Tue Apr 07 06:57:19 PDT 2009,English,9441,NO_QUERY,2740
2741,@trelovescookies You never reply to me ,Tue Apr 07 06:57:24 PDT 2009,English,19241,NO_QUERY,2741
2742,"Easter; 2 week holiday from school and loads of chocolate. Awwh snap! Loads of portfolio work to do, maybe it's not a holidays after all? ",Tue Apr 07 06:57:27 PDT 2009,English,44274,NO_QUERY,2742
2743,"@rhooks aw, i hope you're okay! maybe take it easy and do treadmill or low options? or just go for a walk. ",Tue Apr 07 06:57:43 PDT 2009,English,31373,NO_QUERY,2743
2744,Watching a video of Demi singing Don't Forget aat the Wiltern Theater right now... So sad.  I think the tears are really going down...,Tue Apr 07 06:57:43 PDT 2009,English,22156,NO_QUERY,2744
2745,"@VanessaMP Yea, tell me about it    It's frustrating!   Thanks for the message, I'll let her know in case she doesn't log on! ",Tue Apr 07 06:57:44 PDT 2009,English,30058,NO_QUERY,2745
2746,"@CandelaCandela yep, and it's worst because i got my husband sick, too.  we shouldnt have shared that frosty ",Tue Apr 07 06:57:45 PDT 2009,English,66945,NO_QUERY,2746
2747,"game tonight, exam tomorrow and it's raining therefore i don't want to do anything  lol",Tue Apr 07 06:57:46 PDT 2009,English,50719,NO_QUERY,2747
2748,"@thenickel No fair! I wanna play, but I have stupid work and three hours of Economics ",Tue Apr 07 06:57:47 PDT 2009,English,120398,NO_QUERY,2748
2749,@Frizit hello U. U  my first day back since U have been gone.  it was Yuck. had to field a lot of questions. ,Tue Apr 07 06:57:54 PDT 2009,English,26808,NO_QUERY,2749
2750,was painting the bench white.. but then it started raining now i have to start all over agaiin ,Tue Apr 07 06:58:00 PDT 2009,English,83718,NO_QUERY,2750
2751,"@vriezzy lol not at all, hun. lol I work like a dog...lol. I get two paid vacations, but I don't know if I'm gunna be able to take them. ",Tue Apr 07 06:58:00 PDT 2009,English,82585,NO_QUERY,2751
2752,@charmer128  they said I ain't ready yet.    is just asthma but they beign cautious.,Tue Apr 07 06:58:05 PDT 2009,English,107394,NO_QUERY,2752
2753,@paulingham we've only got around 9 eps left of 24! ,Tue Apr 07 06:58:06 PDT 2009,English,7386,NO_QUERY,2753
2754,@luvinJK4ever  And HEY - grow us some good players down there would ya? Indians got their asses handed to them yesterday... ,Tue Apr 07 06:58:07 PDT 2009,English,16878,NO_QUERY,2754
2755,@Sheamus Suddenly our workplace web-nanny is blocking bit.ly so I can't get to any of the sites you're tweeting about. ,Tue Apr 07 06:58:09 PDT 2009,English,17806,NO_QUERY,2755
2756,@pocketnowTweets Wheres the X1 guys?? Surely worthy of a mention ,Tue Apr 07 06:58:09 PDT 2009,English,12728,NO_QUERY,2756
2757,@Neha1989 they stopped @ mechanical  A7 comes aft that .. keepin fingers crossed for 2mor !,Tue Apr 07 06:58:17 PDT 2009,English,16355,NO_QUERY,2757
2758,"@shotbykim Yeah, but couldn't get into it with WoW. Played City of Heroes for a good bit. LOVED that. Now I'm too poor to play. ",Tue Apr 07 06:58:20 PDT 2009,English,25082,NO_QUERY,2758
2759,I donated sperm this afternoon and it really made me think about my own mortality. Poor little buggers are probably frozen now. ,Tue Apr 07 06:58:20 PDT 2009,English,94288,NO_QUERY,2759
2760,just paid an ass load of bills ,Tue Apr 07 06:58:23 PDT 2009,English,100502,NO_QUERY,2760
2761,@KJL34 awww well that's good! but it sucks the Michigan lost  no commenting needed on the rest,Tue Apr 07 06:58:25 PDT 2009,English,92164,NO_QUERY,2761
2762,last day before vacation! hip hip hooray hip hip hooray!...alarm didn't go off this morning making me unproductive before a very buys day ,Tue Apr 07 06:58:32 PDT 2009,English,75281,NO_QUERY,2762
2763,"Wishes everyone understood the concept of bathing, and wearing clean clothes ",Tue Apr 07 06:58:34 PDT 2009,English,26707,NO_QUERY,2763
2764,lack of protein for close to a month is reeking havoc on my body. joints ache big time. esp my bum knee. no biking today ,Tue Apr 07 06:58:34 PDT 2009,English,84896,NO_QUERY,2764
2765,I hope your happy with your love life because it just makes me cry ,Tue Apr 07 06:58:36 PDT 2009,English,14832,NO_QUERY,2765
2766,glad she rushed to floor barre for no reason! ,Tue Apr 07 06:58:43 PDT 2009,English,46789,NO_QUERY,2766
2767,Just returned from my Caribean vacation... It was so nice and hot in Dominican Republic and so cold and rainy here ,Tue Apr 07 06:58:42 PDT 2009,English,62390,NO_QUERY,2767
2768,"is sick  to bad its such a nice weather outside. darn it. Oh just watched heroes, YAY parkmann met his son, soo adorable ",Tue Apr 07 06:58:42 PDT 2009,English,30337,NO_QUERY,2768
2769,@alchemuse Umm....  it should. It really really should. But it doesn't.  Brilliant Idea Fail for lack of a putty tat!,Tue Apr 07 06:58:43 PDT 2009,English,43533,NO_QUERY,2769
2770,I wish I was reading &quot;understanding exposure&quot; as oppose to studying depreciable costs and multi-step financial statements ,Tue Apr 07 06:58:44 PDT 2009,English,59435,NO_QUERY,2770
2771,@morshaham I am not ignoring you. I could never do that. I love you ,Tue Apr 07 06:58:50 PDT 2009,English,78257,NO_QUERY,2771
2772,last day before vacation! hip hip hooray hip hip hooray!...alarm didn't go off this morning making me unproductive before a very busy day ,Tue Apr 07 06:58:52 PDT 2009,English,122023,NO_QUERY,2772
2773,damn how can I get all my followers to write me??? ,Tue Apr 07 06:58:55 PDT 2009,English,111634,NO_QUERY,2773
2774,Got hardly any sleep and missed all my errands this morning ,Tue Apr 07 06:58:57 PDT 2009,English,97167,NO_QUERY,2774
2775,@musicalsara aww dear  so sorry to hear that,Tue Apr 07 06:59:00 PDT 2009,English,47448,NO_QUERY,2775
2776,@PhillyD I really hope your dad is getting better Phil  Stay strong!,Tue Apr 07 06:59:02 PDT 2009,English,8355,NO_QUERY,2776
2777,"@bcslaski i have them all, play on the wii now. did you get the wiispeak? i havent logged in for awhile, i probably have roaches ",Tue Apr 07 06:59:06 PDT 2009,English,81141,NO_QUERY,2777
2778,@surblimity Oh god no  How are you doing now?,Tue Apr 07 06:59:05 PDT 2009,English,2307,NO_QUERY,2778
2779,"Just back from the wound care center, the 2 wounds on my lower leg are getting larger. I go back tomorrow.  ",Tue Apr 07 06:59:05 PDT 2009,English,40887,NO_QUERY,2779
2780,@ElleryTheJones  chocolate is bad for dogs ,Tue Apr 07 06:59:11 PDT 2009,English,53352,NO_QUERY,2780
2781,"Lost a follower, thats just upsetting  ha",Tue Apr 07 06:59:19 PDT 2009,English,100944,NO_QUERY,2781
2782,im at a safety meeting  hope its not too long.  i miss Sora!,Tue Apr 07 06:59:18 PDT 2009,English,6568,NO_QUERY,2782
2783,So sad.  want to cry.,Tue Apr 07 06:59:19 PDT 2009,English,114951,NO_QUERY,2783
2784,@KimVallee @stephdau I saw snowflakes while on the bus to work this morning ,Tue Apr 07 06:59:22 PDT 2009,English,16988,NO_QUERY,2784
2785,"@kosmopolit On Belgian cable I have CNN or Euronews to choose from!  Rubbish either way. Oh, when the cable even works. Grrrhhh.",Tue Apr 07 06:59:25 PDT 2009,English,2966,NO_QUERY,2785
2786,@explosionofnick im soo bored ,Tue Apr 07 06:59:27 PDT 2009,English,62358,NO_QUERY,2786
2787,going to attempt a walk to see if that eases things ,Tue Apr 07 06:59:29 PDT 2009,English,52976,NO_QUERY,2787
2788,@kayaaa i miss you too bb ,Tue Apr 07 06:59:29 PDT 2009,English,99799,NO_QUERY,2788
2789,@Fasshonaburu Oh no! That's not good ,Tue Apr 07 06:59:29 PDT 2009,English,102952,NO_QUERY,2789
2790,Last day in Chicago. ,Tue Apr 07 06:59:31 PDT 2009,English,115293,NO_QUERY,2790
2791,RIP 94.7 The Globe. You will be missed.  Now I need a new radio station for my preset ,Tue Apr 07 06:59:33 PDT 2009,English,6714,NO_QUERY,2791
2792,@mrjimBob She's not coming down until May 4th now ,Tue Apr 07 06:59:33 PDT 2009,English,92563,NO_QUERY,2792
2793,@mandawahoo bummin that my local Starbucks has no more Doubleshots (cans). ,Tue Apr 07 06:59:35 PDT 2009,English,35546,NO_QUERY,2793
2794,"@dani_seaton sorry to burst the sunny bubble, but pouring in Westboro, probs moving its way to you ",Tue Apr 07 06:59:34 PDT 2009,English,29535,NO_QUERY,2794
2795,GUUUUUUYYYYYYYSSSSSS I dont wanna be frankie ,Tue Apr 07 06:59:35 PDT 2009,English,98571,NO_QUERY,2795
2796,HELLOHHHH what�s up with MariahDaily....... ,Tue Apr 07 06:59:35 PDT 2009,English,28164,NO_QUERY,2796
2797,"Taking my Starbucks break, UGH so sleepy ",Tue Apr 07 06:59:36 PDT 2009,English,9116,NO_QUERY,2797
2798,emotionally not feeling good ,Tue Apr 07 06:59:39 PDT 2009,English,114167,NO_QUERY,2798
2799,@CityMommySLC Here in SC it is a cold spring break!  Hubby just called it is snowing 2 hours away ,Tue Apr 07 06:59:38 PDT 2009,English,87583,NO_QUERY,2799
2800,Okay guys must start getting ready for class. Tuesday and Thor's Day (learned that in class lol) are my long days  1:00 straight thru 3:30,Tue Apr 07 06:59:45 PDT 2009,English,30880,NO_QUERY,2800
2801,@ashleymancini you have more then one ,Tue Apr 07 06:59:46 PDT 2009,English,12070,NO_QUERY,2801
2802,Very hungry and thirstu after the badminton. And I can't eat yet coz I'm the first to reach LFSq. ,Tue Apr 07 06:59:52 PDT 2009,English,5122,NO_QUERY,2802
2803,"1 word, Excedrin..    ",Tue Apr 07 06:59:55 PDT 2009,English,105926,NO_QUERY,2803
2804,Today is turning into a frustrating exercise of &quot;ignore the consultant because we want an easy sale - someone else can fix it later on&quot; ,Tue Apr 07 07:00:01 PDT 2009,English,84074,NO_QUERY,2804
2805,@jenscloset Good for you!  I think I'll live the rest of my life driving a mini van ,Tue Apr 07 07:00:04 PDT 2009,English,42116,NO_QUERY,2805
2806,@aoc_sheffield I only managed to pre-order the Jeniferever...cost me �45 for the new album and the old album on vinyl  broke now as well!,Tue Apr 07 07:00:06 PDT 2009,English,19699,NO_QUERY,2806
2807,@Rubyletters nope. nothing. ,Tue Apr 07 07:00:08 PDT 2009,English,117784,NO_QUERY,2807
2808,"im lonely  keep me company! 22 female, new york",Tue Apr 07 07:00:08 PDT 2009,English,33809,NO_QUERY,2808
2809,i feel like i've been stabbed in the stomach ,Tue Apr 07 07:00:09 PDT 2009,English,35094,NO_QUERY,2809
2810,"@Cwluc dont like my new name?? SuperDelicious was already taken  yeah that one, unless we listened to more than that one.",Tue Apr 07 07:00:11 PDT 2009,English,88759,NO_QUERY,2810
2811,"@Joffff Thanks man. That's what I thought, but PS seems to lose them when the file is reopened. ",Tue Apr 07 07:00:11 PDT 2009,English,46634,NO_QUERY,2811
2812,Back to reality ,Tue Apr 07 07:00:13 PDT 2009,English,33883,NO_QUERY,2812
2813,just wanna have the greatest friends ever... ,Tue Apr 07 07:00:16 PDT 2009,English,23135,NO_QUERY,2813
2814,"a few more batches to roast, then blend &amp; bag (espresso) then its delivery time...to cold to ride motorcycle...for me anyway ",Tue Apr 07 07:00:15 PDT 2009,English,29859,NO_QUERY,2814
2815,"@TheLegalVADana Guess I'm not cool  Can't make the  IVAA summit, but hope to follow some live tweets. Hashtag anyone?",Tue Apr 07 07:02:49 PDT 2009,English,1690,NO_QUERY,2815
2816,@gladysrobles good morning! I'm already at work.  what time do you go in?,Tue Apr 07 07:02:49 PDT 2009,English,69920,NO_QUERY,2816
2817,"@kerchoonz  I like your new background. I'm trying to put a kerchoonz background on my twitter, but, it's not working for me ",Tue Apr 07 07:02:50 PDT 2009,English,1334,NO_QUERY,2817
2818,i should work out more often and more constantly.. I'm still tired from yesterday's racketball session.. ,Tue Apr 07 07:02:53 PDT 2009,English,42016,NO_QUERY,2818
2819,@ddlovato Wish that i could see it..  Thats the downside of living in Sweden.. Good Luck anyway ,Tue Apr 07 07:02:58 PDT 2009,English,35954,NO_QUERY,2819
2820,Wow...perhaps beach front property in Costa Rica's a little out of my league $$$ ,Tue Apr 07 07:03:02 PDT 2009,English,88610,NO_QUERY,2820
2821,@cybercool10 nothing i'm not able to setup twitter on my mobile  i sms the code but still it wont give me sms alerts  any help ?,Tue Apr 07 07:03:04 PDT 2009,English,65801,NO_QUERY,2821
2822,"Fever broke in the middle of the night, but its rising again ",Tue Apr 07 07:03:04 PDT 2009,English,52277,NO_QUERY,2822
2823,Nooooo it's too early to be up  I blame this on roscos little showdown with his water dish he just had.,Tue Apr 07 07:03:06 PDT 2009,English,69632,NO_QUERY,2823
2824,going to help my parents pack up for their big move... ,Tue Apr 07 07:03:06 PDT 2009,English,56484,NO_QUERY,2824
2825,"i'm so tired right now guys, i've had loads of sleep :| its really wierd! Not well ",Tue Apr 07 07:03:11 PDT 2009,English,23554,NO_QUERY,2825
2826,Spring break isn't as fun as I had wished it was going to be. ,Tue Apr 07 07:03:13 PDT 2009,English,25797,NO_QUERY,2826
2827,@jeayese coz its cold rain ,Tue Apr 07 07:03:12 PDT 2009,English,114643,NO_QUERY,2827
2828,@MelissaMacchia no  but sometimes I like rice sticks.,Tue Apr 07 07:03:12 PDT 2009,English,34356,NO_QUERY,2828
2829,"@Coatney just depressed the hell out of me. &quot;You started the same day as @Biz, right?' 'Yes.' 'Sorry you manage me and he's on Colbert.' ",Tue Apr 07 07:03:14 PDT 2009,English,107798,NO_QUERY,2829
2830,http://twitpic.com/2yf5x - I want a real breakfast this morning ,Tue Apr 07 07:03:14 PDT 2009,English,76434,NO_QUERY,2830
2831,headed home to celebrate the long life of my grandpa  Bittersweet.,Tue Apr 07 07:03:14 PDT 2009,English,29913,NO_QUERY,2831
2832,"@OdaRygh *nodnod*   It really boggles my  mind. As Rydra says, most folks this is designed to catch aren't gonna be caught.",Tue Apr 07 07:03:16 PDT 2009,English,91725,NO_QUERY,2832
2833,"@NohoRob Ack. Goddammit, can you and Denton get good before I defect to the Best Alliance or something?! ",Tue Apr 07 07:03:17 PDT 2009,English,95033,NO_QUERY,2833
2834,just jammed my finger in the door ,Tue Apr 07 07:03:20 PDT 2009,English,102745,NO_QUERY,2834
2835,@amy_mini Hahah no where near enough snow for a snow day. Just enough for cold. Plus Pitt never has snow days ,Tue Apr 07 07:03:31 PDT 2009,English,47362,NO_QUERY,2835
2836,@danasdirt Yea this is NOT normal ,Tue Apr 07 07:03:32 PDT 2009,English,95266,NO_QUERY,2836
2837,I'm sick and broken hearted  not a good mix!,Tue Apr 07 07:03:36 PDT 2009,English,92789,NO_QUERY,2837
2838,"Downloading twitterberry, browsing the web, checking email.  My server was down all morning ",Tue Apr 07 07:03:36 PDT 2009,English,13278,NO_QUERY,2838
2839,The Print Shop can't actually print 11x17 posters.  How the hell do those things get made? This wrinkle is gonna cut into my nap time. ,Tue Apr 07 07:03:38 PDT 2009,English,54471,NO_QUERY,2839
2840,@springsteen the links have been disabled at &quot;the Simple Man&quot; site. ,Tue Apr 07 07:03:39 PDT 2009,English,82270,NO_QUERY,2840
