user_id,bio,profile picture,URL,Verified_Status
3130,hi im a bio,hi i'm a profile picture link!!!,https://judylynn103.twitter.com/,1
3131,hi im a bio,hi i'm a profile picture link!!!,https://alyssameder.twitter.com/,1
3132,hi im a bio,hi i'm a profile picture link!!!,https://goldfish_yoo.twitter.com/,0
3133,hi im a bio,hi i'm a profile picture link!!!,https://secretlytempted.twitter.com/,1
3134,hi im a bio,hi i'm a profile picture link!!!,https://Funran.twitter.com/,0
3135,hi im a bio,hi i'm a profile picture link!!!,https://Tukymint.twitter.com/,0
3136,hi im a bio,hi i'm a profile picture link!!!,https://kuraiou.twitter.com/,1
3137,hi im a bio,hi i'm a profile picture link!!!,https://vonhasz.twitter.com/,0
3138,hi im a bio,hi i'm a profile picture link!!!,https://ShazzzS.twitter.com/,1
3139,hi im a bio,hi i'm a profile picture link!!!,https://denise_mccaig.twitter.com/,0
3140,hi im a bio,hi i'm a profile picture link!!!,https://RachelStarrxxx.twitter.com/,0
3141,hi im a bio,hi i'm a profile picture link!!!,https://alex21186.twitter.com/,0
3142,hi im a bio,hi i'm a profile picture link!!!,https://R0SALiABiTCH.twitter.com/,0
3143,hi im a bio,hi i'm a profile picture link!!!,https://AndrewRavenwood.twitter.com/,0
3144,hi im a bio,hi i'm a profile picture link!!!,https://Noel_Bobadilla.twitter.com/,1
3145,hi im a bio,hi i'm a profile picture link!!!,https://ShalieBurrows.twitter.com/,1
3146,hi im a bio,hi i'm a profile picture link!!!,https://xIngrid.twitter.com/,1
3147,hi im a bio,hi i'm a profile picture link!!!,https://steffy_weffy.twitter.com/,1
3148,hi im a bio,hi i'm a profile picture link!!!,https://Riskenator.twitter.com/,0
3149,hi im a bio,hi i'm a profile picture link!!!,https://kawaiisanosuke.twitter.com/,1
3150,hi im a bio,hi i'm a profile picture link!!!,https://NicholeMMunger.twitter.com/,1
3151,hi im a bio,hi i'm a profile picture link!!!,https://JemmaAsh.twitter.com/,1
3152,hi im a bio,hi i'm a profile picture link!!!,https://Janoita.twitter.com/,0
3153,hi im a bio,hi i'm a profile picture link!!!,https://TracerBullet.twitter.com/,0
3154,hi im a bio,hi i'm a profile picture link!!!,https://leamcfly.twitter.com/,0
3155,hi im a bio,hi i'm a profile picture link!!!,https://cole24x.twitter.com/,1
3156,hi im a bio,hi i'm a profile picture link!!!,https://BlackmanCapital.twitter.com/,1
3157,hi im a bio,hi i'm a profile picture link!!!,https://OMGSarahsays.twitter.com/,0
3158,hi im a bio,hi i'm a profile picture link!!!,https://MsSpaceBoogie.twitter.com/,0
3159,hi im a bio,hi i'm a profile picture link!!!,https://kevinoshea.twitter.com/,0
3160,hi im a bio,hi i'm a profile picture link!!!,https://love7783.twitter.com/,0
3161,hi im a bio,hi i'm a profile picture link!!!,https://ciaodarlings.twitter.com/,0
3162,hi im a bio,hi i'm a profile picture link!!!,https://AnnieFrench.twitter.com/,0
3163,hi im a bio,hi i'm a profile picture link!!!,https://AnnieTapias.twitter.com/,0
3164,hi im a bio,hi i'm a profile picture link!!!,https://ShazzzS.twitter.com/,1
3165,hi im a bio,hi i'm a profile picture link!!!,https://R_E_L_awesome.twitter.com/,0
3166,hi im a bio,hi i'm a profile picture link!!!,https://pegbaron.twitter.com/,1
3167,hi im a bio,hi i'm a profile picture link!!!,https://veilin.twitter.com/,1
3168,hi im a bio,hi i'm a profile picture link!!!,https://kelsnap.twitter.com/,1
3169,hi im a bio,hi i'm a profile picture link!!!,https://klhobbs21.twitter.com/,0
3170,hi im a bio,hi i'm a profile picture link!!!,https://ColleenFreund.twitter.com/,1
3171,hi im a bio,hi i'm a profile picture link!!!,https://AngEngland.twitter.com/,0
3172,hi im a bio,hi i'm a profile picture link!!!,https://italiababe1.twitter.com/,0
3173,hi im a bio,hi i'm a profile picture link!!!,https://Ashley_roset.twitter.com/,0
3174,hi im a bio,hi i'm a profile picture link!!!,https://utowndude.twitter.com/,0
3175,hi im a bio,hi i'm a profile picture link!!!,https://kveals2531.twitter.com/,0
3176,hi im a bio,hi i'm a profile picture link!!!,https://blackgrrrl.twitter.com/,0
3177,hi im a bio,hi i'm a profile picture link!!!,https://rachii067.twitter.com/,1
3178,hi im a bio,hi i'm a profile picture link!!!,https://pebaline.twitter.com/,1
3179,hi im a bio,hi i'm a profile picture link!!!,https://_leontien.twitter.com/,1
3180,hi im a bio,hi i'm a profile picture link!!!,https://cowpunkgurl.twitter.com/,1
3181,hi im a bio,hi i'm a profile picture link!!!,https://Sask1aatje.twitter.com/,0
3182,hi im a bio,hi i'm a profile picture link!!!,https://llongy.twitter.com/,1
3183,hi im a bio,hi i'm a profile picture link!!!,https://LeighLockie.twitter.com/,0
3184,hi im a bio,hi i'm a profile picture link!!!,https://Zomog.twitter.com/,1
3185,hi im a bio,hi i'm a profile picture link!!!,https://kiaruh.twitter.com/,0
3186,hi im a bio,hi i'm a profile picture link!!!,https://sarahtaps.twitter.com/,0
3187,hi im a bio,hi i'm a profile picture link!!!,https://apreston6.twitter.com/,0
3188,hi im a bio,hi i'm a profile picture link!!!,https://leagian.twitter.com/,1
3189,hi im a bio,hi i'm a profile picture link!!!,https://phantomdata.twitter.com/,0
3190,hi im a bio,hi i'm a profile picture link!!!,https://chrissoo.twitter.com/,0
3191,hi im a bio,hi i'm a profile picture link!!!,https://grahamsavage.twitter.com/,1
3192,hi im a bio,hi i'm a profile picture link!!!,https://proudVAGowner.twitter.com/,1
3193,hi im a bio,hi i'm a profile picture link!!!,https://ilsleymuffin.twitter.com/,0
3194,hi im a bio,hi i'm a profile picture link!!!,https://alleysky7.twitter.com/,0
3195,hi im a bio,hi i'm a profile picture link!!!,https://SigmaPsiPrncess.twitter.com/,0
3196,hi im a bio,hi i'm a profile picture link!!!,https://vncaicedo.twitter.com/,0
3197,hi im a bio,hi i'm a profile picture link!!!,https://Sbaluta.twitter.com/,0
3198,hi im a bio,hi i'm a profile picture link!!!,https://tigraine.twitter.com/,0
3199,hi im a bio,hi i'm a profile picture link!!!,https://annakristen.twitter.com/,1
3200,hi im a bio,hi i'm a profile picture link!!!,https://_obscure_.twitter.com/,1
3201,hi im a bio,hi i'm a profile picture link!!!,https://Lessthanpete.twitter.com/,1
3202,hi im a bio,hi i'm a profile picture link!!!,https://3keyscoach.twitter.com/,1
3203,hi im a bio,hi i'm a profile picture link!!!,https://littlexxmiss.twitter.com/,1
3204,hi im a bio,hi i'm a profile picture link!!!,https://jordanxalbright.twitter.com/,0
3205,hi im a bio,hi i'm a profile picture link!!!,https://jacko999.twitter.com/,1
3206,hi im a bio,hi i'm a profile picture link!!!,https://jocy154.twitter.com/,0
3207,hi im a bio,hi i'm a profile picture link!!!,https://travisgroo.twitter.com/,0
3208,hi im a bio,hi i'm a profile picture link!!!,https://laura___.twitter.com/,1
3209,hi im a bio,hi i'm a profile picture link!!!,https://Kanz06.twitter.com/,0
3210,hi im a bio,hi i'm a profile picture link!!!,https://cysmich.twitter.com/,1
3211,hi im a bio,hi i'm a profile picture link!!!,https://j0anjun.twitter.com/,0
3212,hi im a bio,hi i'm a profile picture link!!!,https://tuesdaysgone.twitter.com/,1
3213,hi im a bio,hi i'm a profile picture link!!!,https://luvelizabethany.twitter.com/,1
3214,hi im a bio,hi i'm a profile picture link!!!,https://Sjang8.twitter.com/,1
3215,hi im a bio,hi i'm a profile picture link!!!,https://karen_alexa.twitter.com/,1
3216,hi im a bio,hi i'm a profile picture link!!!,https://deezydothis.twitter.com/,0
3217,hi im a bio,hi i'm a profile picture link!!!,https://Tynesha.twitter.com/,0
3218,hi im a bio,hi i'm a profile picture link!!!,https://Duddykins.twitter.com/,0
3219,hi im a bio,hi i'm a profile picture link!!!,https://bitchville.twitter.com/,1
3220,hi im a bio,hi i'm a profile picture link!!!,https://OhMyDamnKelsey.twitter.com/,1
3221,hi im a bio,hi i'm a profile picture link!!!,https://mscheeve.twitter.com/,0
3222,hi im a bio,hi i'm a profile picture link!!!,https://Vincesapplemac.twitter.com/,0
3223,hi im a bio,hi i'm a profile picture link!!!,https://PokerGaming.twitter.com/,1
3224,hi im a bio,hi i'm a profile picture link!!!,https://melanini.twitter.com/,1
3225,hi im a bio,hi i'm a profile picture link!!!,https://AdrianneFlaye.twitter.com/,0
3226,hi im a bio,hi i'm a profile picture link!!!,https://IrisAlexia.twitter.com/,0
3227,hi im a bio,hi i'm a profile picture link!!!,https://kytheria.twitter.com/,0
3228,hi im a bio,hi i'm a profile picture link!!!,https://shanecorning.twitter.com/,0
3229,hi im a bio,hi i'm a profile picture link!!!,https://ericaeff.twitter.com/,1
3230,hi im a bio,hi i'm a profile picture link!!!,https://PinkAvenue.twitter.com/,1
3231,hi im a bio,hi i'm a profile picture link!!!,https://kirstenreilly.twitter.com/,1
3232,hi im a bio,hi i'm a profile picture link!!!,https://librarianlyssa.twitter.com/,1
3233,hi im a bio,hi i'm a profile picture link!!!,https://happali.twitter.com/,0
3234,hi im a bio,hi i'm a profile picture link!!!,https://jputman.twitter.com/,0
3235,hi im a bio,hi i'm a profile picture link!!!,https://ivoflipse5.twitter.com/,0
3236,hi im a bio,hi i'm a profile picture link!!!,https://neilkirkman.twitter.com/,1
3237,hi im a bio,hi i'm a profile picture link!!!,https://chaynicole.twitter.com/,0
3238,hi im a bio,hi i'm a profile picture link!!!,https://TheMiser.twitter.com/,0
3239,hi im a bio,hi i'm a profile picture link!!!,https://emmasarmstrong.twitter.com/,0
3240,hi im a bio,hi i'm a profile picture link!!!,https://ashleestecker.twitter.com/,1
3241,hi im a bio,hi i'm a profile picture link!!!,https://LahoreGuy.twitter.com/,1
3242,hi im a bio,hi i'm a profile picture link!!!,https://matthewloop.twitter.com/,0
3243,hi im a bio,hi i'm a profile picture link!!!,https://MrsSeco.twitter.com/,1
3244,hi im a bio,hi i'm a profile picture link!!!,https://sugree.twitter.com/,1
3245,hi im a bio,hi i'm a profile picture link!!!,https://taliasmommy.twitter.com/,0
3246,hi im a bio,hi i'm a profile picture link!!!,https://Eclecticdealer.twitter.com/,1
3247,hi im a bio,hi i'm a profile picture link!!!,https://LadyHenrietta.twitter.com/,0
3248,hi im a bio,hi i'm a profile picture link!!!,https://MariaCeee.twitter.com/,1
3249,hi im a bio,hi i'm a profile picture link!!!,https://LaurenHelms.twitter.com/,1
3250,hi im a bio,hi i'm a profile picture link!!!,https://Joydrop11.twitter.com/,1
3251,hi im a bio,hi i'm a profile picture link!!!,https://garrywb.twitter.com/,0
3252,hi im a bio,hi i'm a profile picture link!!!,https://ThommyQc22.twitter.com/,0
3253,hi im a bio,hi i'm a profile picture link!!!,https://six_two.twitter.com/,1
3254,hi im a bio,hi i'm a profile picture link!!!,https://SpoonMSU.twitter.com/,0
3255,hi im a bio,hi i'm a profile picture link!!!,https://Ad_Photographer.twitter.com/,0
3256,hi im a bio,hi i'm a profile picture link!!!,https://lianster.twitter.com/,1
3257,hi im a bio,hi i'm a profile picture link!!!,https://Phil_Flynn.twitter.com/,0
3258,hi im a bio,hi i'm a profile picture link!!!,https://siubhlach.twitter.com/,1
3259,hi im a bio,hi i'm a profile picture link!!!,https://psquared3524.twitter.com/,1
3260,hi im a bio,hi i'm a profile picture link!!!,https://ynvfagan.twitter.com/,1
3261,hi im a bio,hi i'm a profile picture link!!!,https://annabranch.twitter.com/,1
3262,hi im a bio,hi i'm a profile picture link!!!,https://jillandtom.twitter.com/,1
3263,hi im a bio,hi i'm a profile picture link!!!,https://_CastrO_.twitter.com/,0
3264,hi im a bio,hi i'm a profile picture link!!!,https://kiera95.twitter.com/,1
3265,hi im a bio,hi i'm a profile picture link!!!,https://Emogirltalk.twitter.com/,1
3266,hi im a bio,hi i'm a profile picture link!!!,https://ReviewKid.twitter.com/,1
3267,hi im a bio,hi i'm a profile picture link!!!,https://hstuart3.twitter.com/,1
3268,hi im a bio,hi i'm a profile picture link!!!,https://suprgirl83.twitter.com/,0
3269,hi im a bio,hi i'm a profile picture link!!!,https://jassiiee.twitter.com/,0
3270,hi im a bio,hi i'm a profile picture link!!!,https://bebesque23.twitter.com/,0
3271,hi im a bio,hi i'm a profile picture link!!!,https://claudettelynn.twitter.com/,1
3272,hi im a bio,hi i'm a profile picture link!!!,https://missflana.twitter.com/,1
3273,hi im a bio,hi i'm a profile picture link!!!,https://no_touching.twitter.com/,1
3274,hi im a bio,hi i'm a profile picture link!!!,https://hieneken.twitter.com/,0
3275,hi im a bio,hi i'm a profile picture link!!!,https://xomaygen.twitter.com/,1
3276,hi im a bio,hi i'm a profile picture link!!!,https://vonniex0x0.twitter.com/,1
3277,hi im a bio,hi i'm a profile picture link!!!,https://sparklenfire.twitter.com/,1
3278,hi im a bio,hi i'm a profile picture link!!!,https://lauraxz.twitter.com/,0
3279,hi im a bio,hi i'm a profile picture link!!!,https://anders28.twitter.com/,0
3280,hi im a bio,hi i'm a profile picture link!!!,https://qtab.twitter.com/,1
3281,hi im a bio,hi i'm a profile picture link!!!,https://jtkendall.twitter.com/,1
3282,hi im a bio,hi i'm a profile picture link!!!,https://JeremySkelly.twitter.com/,0
3283,hi im a bio,hi i'm a profile picture link!!!,https://robschmob.twitter.com/,1
3284,hi im a bio,hi i'm a profile picture link!!!,https://stfxuniversity.twitter.com/,1
3285,hi im a bio,hi i'm a profile picture link!!!,https://sophievw.twitter.com/,0
3286,hi im a bio,hi i'm a profile picture link!!!,https://hcirelyt.twitter.com/,1
3287,hi im a bio,hi i'm a profile picture link!!!,https://IntranetMatters.twitter.com/,1
3288,hi im a bio,hi i'm a profile picture link!!!,https://nyrizzle.twitter.com/,0
3289,hi im a bio,hi i'm a profile picture link!!!,https://CATCubano.twitter.com/,1
3290,hi im a bio,hi i'm a profile picture link!!!,https://ideamonk.twitter.com/,1
3291,hi im a bio,hi i'm a profile picture link!!!,https://FayPendlebury.twitter.com/,1
3292,hi im a bio,hi i'm a profile picture link!!!,https://carbonchemicals.twitter.com/,0
3293,hi im a bio,hi i'm a profile picture link!!!,https://jmarce.twitter.com/,0
3294,hi im a bio,hi i'm a profile picture link!!!,https://HotSauze.twitter.com/,1
3295,hi im a bio,hi i'm a profile picture link!!!,https://Apartment528.twitter.com/,1
3296,hi im a bio,hi i'm a profile picture link!!!,https://VicGatsby.twitter.com/,0
3297,hi im a bio,hi i'm a profile picture link!!!,https://murphy69.twitter.com/,0
3298,hi im a bio,hi i'm a profile picture link!!!,https://bearigus77.twitter.com/,0
3299,hi im a bio,hi i'm a profile picture link!!!,https://ahmier.twitter.com/,1
3300,hi im a bio,hi i'm a profile picture link!!!,https://elmoism.twitter.com/,0
3301,hi im a bio,hi i'm a profile picture link!!!,https://little856.twitter.com/,1
3302,hi im a bio,hi i'm a profile picture link!!!,https://tillytwopence.twitter.com/,1
3303,hi im a bio,hi i'm a profile picture link!!!,https://fogan1.twitter.com/,1
3304,hi im a bio,hi i'm a profile picture link!!!,https://MajesticFlame.twitter.com/,1
3305,hi im a bio,hi i'm a profile picture link!!!,https://makeuptyrit.twitter.com/,1
3306,hi im a bio,hi i'm a profile picture link!!!,https://theRamenNoodle.twitter.com/,0
3307,hi im a bio,hi i'm a profile picture link!!!,https://Sienaleigh.twitter.com/,1
3308,hi im a bio,hi i'm a profile picture link!!!,https://nessacakes.twitter.com/,1
3309,hi im a bio,hi i'm a profile picture link!!!,https://jkblacker.twitter.com/,0
3310,hi im a bio,hi i'm a profile picture link!!!,https://Junebuggzz.twitter.com/,0
3311,hi im a bio,hi i'm a profile picture link!!!,https://smallfeatherb.twitter.com/,1
3312,hi im a bio,hi i'm a profile picture link!!!,https://ReachingMyDream.twitter.com/,0
3313,hi im a bio,hi i'm a profile picture link!!!,https://aquaducktape100.twitter.com/,1
3314,hi im a bio,hi i'm a profile picture link!!!,https://koltregaskes.twitter.com/,0
3315,hi im a bio,hi i'm a profile picture link!!!,https://steens8709.twitter.com/,0
3316,hi im a bio,hi i'm a profile picture link!!!,https://dilharasays.twitter.com/,1
3317,hi im a bio,hi i'm a profile picture link!!!,https://LauraJaqie.twitter.com/,0
3318,hi im a bio,hi i'm a profile picture link!!!,https://danbjorn.twitter.com/,0
3319,hi im a bio,hi i'm a profile picture link!!!,https://kcowie.twitter.com/,0
3320,hi im a bio,hi i'm a profile picture link!!!,https://ELLENs4c.twitter.com/,0
3321,hi im a bio,hi i'm a profile picture link!!!,https://humblebeauty.twitter.com/,1
3322,hi im a bio,hi i'm a profile picture link!!!,https://alvlkn.twitter.com/,1
3323,hi im a bio,hi i'm a profile picture link!!!,https://AnthonyAN.twitter.com/,1
3324,hi im a bio,hi i'm a profile picture link!!!,https://LuluFarrer.twitter.com/,0
3325,hi im a bio,hi i'm a profile picture link!!!,https://DontCallMeJules.twitter.com/,1
3326,hi im a bio,hi i'm a profile picture link!!!,https://jukester.twitter.com/,1
3327,hi im a bio,hi i'm a profile picture link!!!,https://TilaTequilah.twitter.com/,0
3328,hi im a bio,hi i'm a profile picture link!!!,https://blue22pr.twitter.com/,1
3329,hi im a bio,hi i'm a profile picture link!!!,https://jello4everyone.twitter.com/,1
3330,hi im a bio,hi i'm a profile picture link!!!,https://blondediva11.twitter.com/,1
3331,hi im a bio,hi i'm a profile picture link!!!,https://bekahtron.twitter.com/,1
3332,hi im a bio,hi i'm a profile picture link!!!,https://panchojoshi.twitter.com/,0
3333,hi im a bio,hi i'm a profile picture link!!!,https://BecauseShesStar.twitter.com/,1
3334,hi im a bio,hi i'm a profile picture link!!!,https://jenjens31.twitter.com/,0
3335,hi im a bio,hi i'm a profile picture link!!!,https://brandonb667.twitter.com/,0
3336,hi im a bio,hi i'm a profile picture link!!!,https://JoshODonald.twitter.com/,1
3337,hi im a bio,hi i'm a profile picture link!!!,https://freejiva.twitter.com/,1
3338,hi im a bio,hi i'm a profile picture link!!!,https://vanesssaaa.twitter.com/,0
3339,hi im a bio,hi i'm a profile picture link!!!,https://jennjenn.twitter.com/,1
3340,hi im a bio,hi i'm a profile picture link!!!,https://craigg75.twitter.com/,1
3341,hi im a bio,hi i'm a profile picture link!!!,https://t_amerson.twitter.com/,1
3342,hi im a bio,hi i'm a profile picture link!!!,https://jluvsu2.twitter.com/,0
3343,hi im a bio,hi i'm a profile picture link!!!,https://StinaStar.twitter.com/,0
3344,hi im a bio,hi i'm a profile picture link!!!,https://twitwooiloveyou.twitter.com/,1
3345,hi im a bio,hi i'm a profile picture link!!!,https://EmmaH1980.twitter.com/,0
3346,hi im a bio,hi i'm a profile picture link!!!,https://Jane_Crane.twitter.com/,1
3347,hi im a bio,hi i'm a profile picture link!!!,https://zellyb.twitter.com/,1
3348,hi im a bio,hi i'm a profile picture link!!!,https://oONickerzOo.twitter.com/,0
3349,hi im a bio,hi i'm a profile picture link!!!,https://_gerardo.twitter.com/,0
3350,hi im a bio,hi i'm a profile picture link!!!,https://sfrancisk.twitter.com/,1
3351,hi im a bio,hi i'm a profile picture link!!!,https://makzan.twitter.com/,1
3352,hi im a bio,hi i'm a profile picture link!!!,https://Zwaapeh.twitter.com/,0
3353,hi im a bio,hi i'm a profile picture link!!!,https://myersdeedee.twitter.com/,0
3354,hi im a bio,hi i'm a profile picture link!!!,https://JonnyStark.twitter.com/,1
3355,hi im a bio,hi i'm a profile picture link!!!,https://hbeth85.twitter.com/,1
3356,hi im a bio,hi i'm a profile picture link!!!,https://zoesstuff.twitter.com/,1
3357,hi im a bio,hi i'm a profile picture link!!!,https://agouty.twitter.com/,1
3358,hi im a bio,hi i'm a profile picture link!!!,https://joshwss.twitter.com/,0
3359,hi im a bio,hi i'm a profile picture link!!!,https://ARE_OH_ES_ES.twitter.com/,1
3360,hi im a bio,hi i'm a profile picture link!!!,https://barrett092.twitter.com/,1
3361,hi im a bio,hi i'm a profile picture link!!!,https://lyricalkill.twitter.com/,0
3362,hi im a bio,hi i'm a profile picture link!!!,https://julieminevich.twitter.com/,1
3363,hi im a bio,hi i'm a profile picture link!!!,https://m_mz.twitter.com/,1
3364,hi im a bio,hi i'm a profile picture link!!!,https://pallavt.twitter.com/,1
3365,hi im a bio,hi i'm a profile picture link!!!,https://Kalediscope.twitter.com/,0
3366,hi im a bio,hi i'm a profile picture link!!!,https://LOmegVE.twitter.com/,1
3367,hi im a bio,hi i'm a profile picture link!!!,https://maquerito.twitter.com/,0
3368,hi im a bio,hi i'm a profile picture link!!!,https://speace.twitter.com/,0
3369,hi im a bio,hi i'm a profile picture link!!!,https://mommyjar.twitter.com/,0
3370,hi im a bio,hi i'm a profile picture link!!!,https://chiarraigrrl.twitter.com/,1
3371,hi im a bio,hi i'm a profile picture link!!!,https://andrea_r.twitter.com/,0
3372,hi im a bio,hi i'm a profile picture link!!!,https://Carmela_K.twitter.com/,1
3373,hi im a bio,hi i'm a profile picture link!!!,https://GtheCheese.twitter.com/,0
3374,hi im a bio,hi i'm a profile picture link!!!,https://kylixserenity.twitter.com/,0
3375,hi im a bio,hi i'm a profile picture link!!!,https://raimalarter.twitter.com/,1
3376,hi im a bio,hi i'm a profile picture link!!!,https://kien64.twitter.com/,0
3377,hi im a bio,hi i'm a profile picture link!!!,https://katmaund.twitter.com/,0
3378,hi im a bio,hi i'm a profile picture link!!!,https://bsalley.twitter.com/,0
3379,hi im a bio,hi i'm a profile picture link!!!,https://itsBlu.twitter.com/,0
3380,hi im a bio,hi i'm a profile picture link!!!,https://danamorphic.twitter.com/,0
3381,hi im a bio,hi i'm a profile picture link!!!,https://pineapplechapel.twitter.com/,1
3382,hi im a bio,hi i'm a profile picture link!!!,https://hayden_harnett.twitter.com/,1
3383,hi im a bio,hi i'm a profile picture link!!!,https://grantlucas.twitter.com/,0
3384,hi im a bio,hi i'm a profile picture link!!!,https://newzac.twitter.com/,0
3385,hi im a bio,hi i'm a profile picture link!!!,https://feebee7621.twitter.com/,1
3386,hi im a bio,hi i'm a profile picture link!!!,https://KimberD82.twitter.com/,1
3387,hi im a bio,hi i'm a profile picture link!!!,https://coreminimalist.twitter.com/,1
3388,hi im a bio,hi i'm a profile picture link!!!,https://Bajagirl7.twitter.com/,0
3389,hi im a bio,hi i'm a profile picture link!!!,https://EdwinFowler.twitter.com/,1
3390,hi im a bio,hi i'm a profile picture link!!!,https://vikkibell86.twitter.com/,0
3391,hi im a bio,hi i'm a profile picture link!!!,https://SweetKatieG.twitter.com/,0
3392,hi im a bio,hi i'm a profile picture link!!!,https://annawaits.twitter.com/,0
3393,hi im a bio,hi i'm a profile picture link!!!,https://princessa_the1.twitter.com/,1
3394,hi im a bio,hi i'm a profile picture link!!!,https://flibby1094.twitter.com/,1
3395,hi im a bio,hi i'm a profile picture link!!!,https://jemma27x.twitter.com/,1
3396,hi im a bio,hi i'm a profile picture link!!!,https://JoshJarryd.twitter.com/,0
3397,hi im a bio,hi i'm a profile picture link!!!,https://MShellC.twitter.com/,0
3398,hi im a bio,hi i'm a profile picture link!!!,https://catnip.twitter.com/,0
3399,hi im a bio,hi i'm a profile picture link!!!,https://A77boy.twitter.com/,1
3400,hi im a bio,hi i'm a profile picture link!!!,https://ladyliz.twitter.com/,0
3401,hi im a bio,hi i'm a profile picture link!!!,https://albeitludicrous.twitter.com/,1
3402,hi im a bio,hi i'm a profile picture link!!!,https://tonylaidig.twitter.com/,0
3403,hi im a bio,hi i'm a profile picture link!!!,https://PixiTruck.twitter.com/,0
3404,hi im a bio,hi i'm a profile picture link!!!,https://clairelucyftw.twitter.com/,1
3405,hi im a bio,hi i'm a profile picture link!!!,https://irishally.twitter.com/,0
3406,hi im a bio,hi i'm a profile picture link!!!,https://jadedcrystalz.twitter.com/,1
3407,hi im a bio,hi i'm a profile picture link!!!,https://LukesMummy.twitter.com/,0
3408,hi im a bio,hi i'm a profile picture link!!!,https://BooBooBri.twitter.com/,1
3409,hi im a bio,hi i'm a profile picture link!!!,https://lovelybeautiful.twitter.com/,0
3410,hi im a bio,hi i'm a profile picture link!!!,https://missmadison.twitter.com/,1
3411,hi im a bio,hi i'm a profile picture link!!!,https://tomjames.twitter.com/,1
3412,hi im a bio,hi i'm a profile picture link!!!,https://chrisprad.twitter.com/,1
3413,hi im a bio,hi i'm a profile picture link!!!,https://jakrr.twitter.com/,1
3414,hi im a bio,hi i'm a profile picture link!!!,https://Fekona.twitter.com/,0
3415,hi im a bio,hi i'm a profile picture link!!!,https://mistasexisbabe.twitter.com/,1
3416,hi im a bio,hi i'm a profile picture link!!!,https://daveverwer.twitter.com/,0
3417,hi im a bio,hi i'm a profile picture link!!!,https://plienemuis.twitter.com/,1
3418,hi im a bio,hi i'm a profile picture link!!!,https://xshmodie.twitter.com/,0
3419,hi im a bio,hi i'm a profile picture link!!!,https://ykh099.twitter.com/,0
3420,hi im a bio,hi i'm a profile picture link!!!,https://jtgameking.twitter.com/,1
3421,hi im a bio,hi i'm a profile picture link!!!,https://tintower.twitter.com/,0
3422,hi im a bio,hi i'm a profile picture link!!!,https://BenJacob.twitter.com/,0
3423,hi im a bio,hi i'm a profile picture link!!!,https://emmapersky.twitter.com/,1
3424,hi im a bio,hi i'm a profile picture link!!!,https://djalchemy.twitter.com/,1
3425,hi im a bio,hi i'm a profile picture link!!!,https://LeviFig.twitter.com/,0
3426,hi im a bio,hi i'm a profile picture link!!!,https://Paddy5.twitter.com/,0
3427,hi im a bio,hi i'm a profile picture link!!!,https://hegregus.twitter.com/,0
3428,hi im a bio,hi i'm a profile picture link!!!,https://vortexofpaingrl.twitter.com/,0
3429,hi im a bio,hi i'm a profile picture link!!!,https://kidbri.twitter.com/,1
3430,hi im a bio,hi i'm a profile picture link!!!,https://ParchmentMommy.twitter.com/,1
3431,hi im a bio,hi i'm a profile picture link!!!,https://hammertime5795.twitter.com/,1
3432,hi im a bio,hi i'm a profile picture link!!!,https://jcordle.twitter.com/,1
3433,hi im a bio,hi i'm a profile picture link!!!,https://APES.twitter.com/,0
3434,hi im a bio,hi i'm a profile picture link!!!,https://IvoireofDTP.twitter.com/,1
3435,hi im a bio,hi i'm a profile picture link!!!,https://Ebonique88.twitter.com/,0
3436,hi im a bio,hi i'm a profile picture link!!!,https://OhHeyDeb.twitter.com/,1
3437,hi im a bio,hi i'm a profile picture link!!!,https://jornvandijk.twitter.com/,1
3438,hi im a bio,hi i'm a profile picture link!!!,https://kappachan.twitter.com/,1
3439,hi im a bio,hi i'm a profile picture link!!!,https://dailycomplainer.twitter.com/,1
3440,hi im a bio,hi i'm a profile picture link!!!,https://tomjames.twitter.com/,0
3441,hi im a bio,hi i'm a profile picture link!!!,https://tonyrocks.twitter.com/,1
3442,hi im a bio,hi i'm a profile picture link!!!,https://redux52000.twitter.com/,1
3443,hi im a bio,hi i'm a profile picture link!!!,https://Teayam.twitter.com/,0
3444,hi im a bio,hi i'm a profile picture link!!!,https://tintnetholic.twitter.com/,1
3445,hi im a bio,hi i'm a profile picture link!!!,https://RoRo86.twitter.com/,1
3446,hi im a bio,hi i'm a profile picture link!!!,https://sai_prasad.twitter.com/,1
3447,hi im a bio,hi i'm a profile picture link!!!,https://KalanajLoREAL.twitter.com/,1
3448,hi im a bio,hi i'm a profile picture link!!!,https://cosmosanyone.twitter.com/,1
3449,hi im a bio,hi i'm a profile picture link!!!,https://dogdishstore.twitter.com/,0
3450,hi im a bio,hi i'm a profile picture link!!!,https://tobinharris.twitter.com/,1
3451,hi im a bio,hi i'm a profile picture link!!!,https://revolucj2006.twitter.com/,0
3452,hi im a bio,hi i'm a profile picture link!!!,https://jesshood.twitter.com/,0
3453,hi im a bio,hi i'm a profile picture link!!!,https://michokest.twitter.com/,0
3454,hi im a bio,hi i'm a profile picture link!!!,https://wockerjabby.twitter.com/,0
3455,hi im a bio,hi i'm a profile picture link!!!,https://wilelove.twitter.com/,1
3456,hi im a bio,hi i'm a profile picture link!!!,https://ChristineUrias.twitter.com/,1
